入库时间,站点编号,站点名称,平面坐标系X,平面坐标系y,观测时间,当前雨量开始时间,当前雨量结束时间,当前雨量(毫米),近1小时雨量开始时间,近1小时雨量结束时间,近1小时雨量(毫米),近3小时雨量开始时间,近3小时雨量结束时间,近3小时雨量(毫米)
2017/6/1 3:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 3:10:00,2017/6/1 3:00:00,2017/6/1 3:10:00,0,2017/6/1 2:10:00,2017/6/1 3:10:00,0,2017/6/1 0:10:00,2017/6/1 3:10:00,0
2017/6/1 3:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 3:20:00,2017/6/1 3:00:00,2017/6/1 3:20:00,0,2017/6/1 2:20:00,2017/6/1 3:20:00,0,2017/6/1 0:20:00,2017/6/1 3:20:00,0
2017/6/1 3:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 3:30:00,2017/6/1 3:00:00,2017/6/1 3:30:00,0,2017/6/1 2:30:00,2017/6/1 3:30:00,0,2017/6/1 0:30:00,2017/6/1 3:30:00,0
2017/6/1 3:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 3:40:00,2017/6/1 3:00:00,2017/6/1 3:40:00,0,2017/6/1 2:40:00,2017/6/1 3:40:00,0,2017/6/1 0:40:00,2017/6/1 3:40:00,0
2017/6/1 4:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 3:50:00,2017/6/1 3:00:00,2017/6/1 3:50:00,0,2017/6/1 2:50:00,2017/6/1 3:50:00,0,2017/6/1 0:50:00,2017/6/1 3:50:00,0
2017/6/1 4:10:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 4:00:00,2017/6/1 3:00:00,2017/6/1 4:00:00,0,2017/6/1 3:00:00,2017/6/1 4:00:00,0,2017/6/1 1:00:00,2017/6/1 4:00:00,0
2017/6/1 4:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 4:10:00,2017/6/1 4:00:00,2017/6/1 4:10:00,0,2017/6/1 3:10:00,2017/6/1 4:10:00,0,2017/6/1 1:10:00,2017/6/1 4:10:00,0
2017/6/1 4:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 4:20:00,2017/6/1 4:00:00,2017/6/1 4:20:00,0,2017/6/1 3:20:00,2017/6/1 4:20:00,0,2017/6/1 1:20:00,2017/6/1 4:20:00,0
2017/6/1 4:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 4:30:00,2017/6/1 4:00:00,2017/6/1 4:30:00,0,2017/6/1 3:30:00,2017/6/1 4:30:00,0,2017/6/1 1:30:00,2017/6/1 4:30:00,0
2017/6/1 4:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 4:30:00,2017/6/1 4:00:00,2017/6/1 4:30:00,0,2017/6/1 3:30:00,2017/6/1 4:30:00,0,2017/6/1 1:30:00,2017/6/1 4:30:00,0
2017/6/1 5:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 4:50:00,2017/6/1 4:00:00,2017/6/1 4:50:00,0,2017/6/1 3:50:00,2017/6/1 4:50:00,0,2017/6/1 1:50:00,2017/6/1 4:50:00,0
2017/6/1 5:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 5:00:00,2017/6/1 4:00:00,2017/6/1 5:00:00,0,2017/6/1 4:00:00,2017/6/1 5:00:00,0,2017/6/1 2:00:00,2017/6/1 5:00:00,0
2017/6/1 5:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 5:10:00,2017/6/1 5:00:00,2017/6/1 5:10:00,0,2017/6/1 4:10:00,2017/6/1 5:10:00,0,2017/6/1 2:10:00,2017/6/1 5:10:00,0
2017/6/1 5:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 5:20:00,2017/6/1 5:00:00,2017/6/1 5:20:00,0,2017/6/1 4:20:00,2017/6/1 5:20:00,0,2017/6/1 2:20:00,2017/6/1 5:20:00,0
2017/6/1 5:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 5:30:00,2017/6/1 5:00:00,2017/6/1 5:30:00,0,2017/6/1 4:30:00,2017/6/1 5:30:00,0,2017/6/1 2:30:00,2017/6/1 5:30:00,0
2017/6/1 5:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 5:40:00,2017/6/1 5:00:00,2017/6/1 5:40:00,0,2017/6/1 4:40:00,2017/6/1 5:40:00,0,2017/6/1 2:40:00,2017/6/1 5:40:00,0
2017/6/1 6:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 5:50:00,2017/6/1 5:00:00,2017/6/1 5:50:00,0,2017/6/1 4:50:00,2017/6/1 5:50:00,0,2017/6/1 2:50:00,2017/6/1 5:50:00,0
2017/6/1 6:10:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 5:50:00,2017/6/1 5:00:00,2017/6/1 5:50:00,0,2017/6/1 4:50:00,2017/6/1 5:50:00,0,2017/6/1 2:50:00,2017/6/1 5:50:00,0
2017/6/1 6:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 6:10:00,2017/6/1 6:00:00,2017/6/1 6:10:00,0,2017/6/1 5:10:00,2017/6/1 6:10:00,0,2017/6/1 3:10:00,2017/6/1 6:10:00,0
2017/6/1 6:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 6:20:00,2017/6/1 6:00:00,2017/6/1 6:20:00,0,2017/6/1 5:20:00,2017/6/1 6:20:00,0,2017/6/1 3:20:00,2017/6/1 6:20:00,0
2017/6/1 6:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 6:30:00,2017/6/1 6:00:00,2017/6/1 6:30:00,0,2017/6/1 5:30:00,2017/6/1 6:30:00,0,2017/6/1 3:30:00,2017/6/1 6:30:00,0
2017/6/1 6:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 6:40:00,2017/6/1 6:00:00,2017/6/1 6:40:00,0,2017/6/1 5:40:00,2017/6/1 6:40:00,0,2017/6/1 3:40:00,2017/6/1 6:40:00,0
2017/6/1 7:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 6:50:00,2017/6/1 6:00:00,2017/6/1 6:50:00,0,2017/6/1 5:50:00,2017/6/1 6:50:00,0,2017/6/1 3:50:00,2017/6/1 6:50:00,0
2017/6/1 7:10:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 7:00:00,2017/6/1 6:00:00,2017/6/1 7:00:00,0,2017/6/1 6:00:00,2017/6/1 7:00:00,0,2017/6/1 4:00:00,2017/6/1 7:00:00,0
2017/6/1 7:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 7:10:00,2017/6/1 7:00:00,2017/6/1 7:10:00,0,2017/6/1 6:10:00,2017/6/1 7:10:00,0,2017/6/1 4:10:00,2017/6/1 7:10:00,0
2017/6/1 7:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 7:20:00,2017/6/1 7:00:00,2017/6/1 7:20:00,0,2017/6/1 6:20:00,2017/6/1 7:20:00,0,2017/6/1 4:20:00,2017/6/1 7:20:00,0
2017/6/1 7:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 7:30:00,2017/6/1 7:00:00,2017/6/1 7:30:00,0,2017/6/1 6:30:00,2017/6/1 7:30:00,0,2017/6/1 4:30:00,2017/6/1 7:30:00,0
2017/6/1 7:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 7:40:00,2017/6/1 7:00:00,2017/6/1 7:40:00,0,2017/6/1 6:40:00,2017/6/1 7:40:00,0,2017/6/1 4:40:00,2017/6/1 7:40:00,0
2017/6/1 8:00:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 7:50:00,2017/6/1 7:00:00,2017/6/1 7:50:00,0,2017/6/1 6:50:00,2017/6/1 7:50:00,0,2017/6/1 4:50:00,2017/6/1 7:50:00,0
2017/6/1 8:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 8:00:00,2017/6/1 7:00:00,2017/6/1 8:00:00,0,2017/6/1 7:00:00,2017/6/1 8:00:00,0,2017/6/1 5:00:00,2017/6/1 8:00:00,0
2017/6/1 8:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 8:10:00,2017/6/1 8:00:00,2017/6/1 8:10:00,0,2017/6/1 7:10:00,2017/6/1 8:10:00,0,2017/6/1 5:10:00,2017/6/1 8:10:00,0
2017/6/1 8:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 8:20:00,2017/6/1 8:00:00,2017/6/1 8:20:00,0,2017/6/1 7:20:00,2017/6/1 8:20:00,0,2017/6/1 5:20:00,2017/6/1 8:20:00,0
2017/6/1 8:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 8:30:00,2017/6/1 8:00:00,2017/6/1 8:30:00,0,2017/6/1 7:30:00,2017/6/1 8:30:00,0,2017/6/1 5:30:00,2017/6/1 8:30:00,0
2017/6/1 8:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 8:40:00,2017/6/1 8:00:00,2017/6/1 8:40:00,0,2017/6/1 7:40:00,2017/6/1 8:40:00,0,2017/6/1 5:40:00,2017/6/1 8:40:00,0
2017/6/1 9:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 8:50:00,2017/6/1 8:00:00,2017/6/1 8:50:00,0,2017/6/1 7:50:00,2017/6/1 8:50:00,0,2017/6/1 5:50:00,2017/6/1 8:50:00,0
2017/6/1 9:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 9:00:00,2017/6/1 8:00:00,2017/6/1 9:00:00,0,2017/6/1 8:00:00,2017/6/1 9:00:00,0,2017/6/1 6:00:00,2017/6/1 9:00:00,0
2017/6/1 9:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 9:10:00,2017/6/1 9:00:00,2017/6/1 9:10:00,0,2017/6/1 8:10:00,2017/6/1 9:10:00,0,2017/6/1 6:10:00,2017/6/1 9:10:00,0
2017/6/1 9:30:10,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 9:20:00,2017/6/1 9:00:00,2017/6/1 9:20:00,0,2017/6/1 8:20:00,2017/6/1 9:20:00,0,2017/6/1 6:20:00,2017/6/1 9:20:00,0
2017/6/1 9:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 9:30:00,2017/6/1 9:00:00,2017/6/1 9:30:00,0,2017/6/1 8:30:00,2017/6/1 9:30:00,0,2017/6/1 6:30:00,2017/6/1 9:30:00,0
2017/6/1 9:50:09,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/1 9:40:00,2017/6/1 9:00:00,2017/6/1 9:40:00,0,2017/6/1 8:40:00,2017/6/1 9:40:00,0,2017/6/1 6:40:00,2017/6/1 9:40:00,0
2017/6/12 10:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 9:50:00,2017/6/12 9:00:00,2017/6/12 9:50:00,0,2017/6/12 8:50:00,2017/6/12 9:50:00,0,2017/6/12 6:50:00,2017/6/12 9:50:00,0
2017/6/12 10:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 10:10:00,2017/6/12 10:00:00,2017/6/12 10:10:00,0,2017/6/12 9:10:00,2017/6/12 10:10:00,0,2017/6/12 7:10:00,2017/6/12 10:10:00,0
2017/6/12 10:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 10:10:00,2017/6/12 10:00:00,2017/6/12 10:10:00,0,2017/6/12 9:10:00,2017/6/12 10:10:00,0,2017/6/12 7:10:00,2017/6/12 10:10:00,0
2017/6/12 10:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 10:30:00,2017/6/12 10:00:00,2017/6/12 10:30:00,0,2017/6/12 9:30:00,2017/6/12 10:30:00,0,2017/6/12 7:30:00,2017/6/12 10:30:00,0
2017/6/12 10:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 10:40:00,2017/6/12 10:00:00,2017/6/12 10:40:00,0,2017/6/12 9:40:00,2017/6/12 10:40:00,0,2017/6/12 7:40:00,2017/6/12 10:40:00,0
2017/6/12 10:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 10:40:00,2017/6/12 10:00:00,2017/6/12 10:40:00,0,2017/6/12 9:40:00,2017/6/12 10:40:00,0,2017/6/12 7:40:00,2017/6/12 10:40:00,0
2017/6/12 11:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 10:50:00,2017/6/12 10:00:00,2017/6/12 10:50:00,0,2017/6/12 9:50:00,2017/6/12 10:50:00,0,2017/6/12 7:50:00,2017/6/12 10:50:00,0
2017/6/12 11:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 11:00:00,2017/6/12 10:00:00,2017/6/12 11:00:00,0,2017/6/12 10:00:00,2017/6/12 11:00:00,0,2017/6/12 8:00:00,2017/6/12 11:00:00,0
2017/6/12 11:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 11:10:00,2017/6/12 11:00:00,2017/6/12 11:10:00,0,2017/6/12 10:10:00,2017/6/12 11:10:00,0,2017/6/12 8:10:00,2017/6/12 11:10:00,0
2017/6/12 11:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 11:20:00,2017/6/12 11:00:00,2017/6/12 11:20:00,0,2017/6/12 10:20:00,2017/6/12 11:20:00,0,2017/6/12 8:20:00,2017/6/12 11:20:00,0
2017/6/12 11:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 11:40:00,2017/6/12 11:00:00,2017/6/12 11:40:00,0,2017/6/12 10:40:00,2017/6/12 11:40:00,0,2017/6/12 8:40:00,2017/6/12 11:40:00,0
2017/6/12 11:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 11:40:00,2017/6/12 11:00:00,2017/6/12 11:40:00,0,2017/6/12 10:40:00,2017/6/12 11:40:00,0,2017/6/12 8:40:00,2017/6/12 11:40:00,0
2017/6/12 12:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 11:50:00,2017/6/12 11:00:00,2017/6/12 11:50:00,0,2017/6/12 10:50:00,2017/6/12 11:50:00,0,2017/6/12 8:50:00,2017/6/12 11:50:00,0
2017/6/12 12:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 12:10:00,2017/6/12 12:00:00,2017/6/12 12:10:00,0,2017/6/12 11:10:00,2017/6/12 12:10:00,0,2017/6/12 9:10:00,2017/6/12 12:10:00,0
2017/6/12 12:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 12:10:00,2017/6/12 12:00:00,2017/6/12 12:10:00,0,2017/6/12 11:10:00,2017/6/12 12:10:00,0,2017/6/12 9:10:00,2017/6/12 12:10:00,0
2017/6/12 12:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 12:20:00,2017/6/12 12:00:00,2017/6/12 12:20:00,0,2017/6/12 11:20:00,2017/6/12 12:20:00,0,2017/6/12 9:20:00,2017/6/12 12:20:00,0
2017/6/12 12:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 12:30:00,2017/6/12 12:00:00,2017/6/12 12:30:00,0,2017/6/12 11:30:00,2017/6/12 12:30:00,0,2017/6/12 9:30:00,2017/6/12 12:30:00,0
2017/6/12 12:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 12:50:00,2017/6/12 12:00:00,2017/6/12 12:50:00,0,2017/6/12 11:50:00,2017/6/12 12:50:00,0,2017/6/12 9:50:00,2017/6/12 12:50:00,0
2017/6/12 13:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 12:50:00,2017/6/12 12:00:00,2017/6/12 12:50:00,0,2017/6/12 11:50:00,2017/6/12 12:50:00,0,2017/6/12 9:50:00,2017/6/12 12:50:00,0
2017/6/12 13:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 13:00:00,2017/6/12 12:00:00,2017/6/12 13:00:00,0,2017/6/12 12:00:00,2017/6/12 13:00:00,0,2017/6/12 10:00:00,2017/6/12 13:00:00,0
2017/6/12 13:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 13:20:00,2017/6/12 13:00:00,2017/6/12 13:20:00,0,2017/6/12 12:20:00,2017/6/12 13:20:00,0,2017/6/12 10:20:00,2017/6/12 13:20:00,0
2017/6/12 13:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 13:30:00,2017/6/12 13:00:00,2017/6/12 13:30:00,0,2017/6/12 12:30:00,2017/6/12 13:30:00,0,2017/6/12 10:30:00,2017/6/12 13:30:00,0
2017/6/12 13:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 13:30:00,2017/6/12 13:00:00,2017/6/12 13:30:00,0,2017/6/12 12:30:00,2017/6/12 13:30:00,0,2017/6/12 10:30:00,2017/6/12 13:30:00,0
2017/6/12 13:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 13:50:00,2017/6/12 13:00:00,2017/6/12 13:50:00,0,2017/6/12 12:50:00,2017/6/12 13:50:00,0,2017/6/12 10:50:00,2017/6/12 13:50:00,0
2017/6/12 14:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 14:00:00,2017/6/12 13:00:00,2017/6/12 14:00:00,0,2017/6/12 13:00:00,2017/6/12 14:00:00,0,2017/6/12 11:00:00,2017/6/12 14:00:00,0
2017/6/12 14:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 14:10:00,2017/6/12 14:00:00,2017/6/12 14:10:00,0,2017/6/12 13:10:00,2017/6/12 14:10:00,0,2017/6/12 11:10:00,2017/6/12 14:10:00,0
2017/6/12 14:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 14:10:00,2017/6/12 14:00:00,2017/6/12 14:10:00,0,2017/6/12 13:10:00,2017/6/12 14:10:00,0,2017/6/12 11:10:00,2017/6/12 14:10:00,0
2017/6/12 14:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 14:30:00,2017/6/12 14:00:00,2017/6/12 14:30:00,0,2017/6/12 13:30:00,2017/6/12 14:30:00,0,2017/6/12 11:30:00,2017/6/12 14:30:00,0
2017/6/12 14:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 14:40:00,2017/6/12 14:00:00,2017/6/12 14:40:00,0,2017/6/12 13:40:00,2017/6/12 14:40:00,0,2017/6/12 11:40:00,2017/6/12 14:40:00,0
2017/6/12 14:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 14:40:00,2017/6/12 14:00:00,2017/6/12 14:40:00,0,2017/6/12 13:40:00,2017/6/12 14:40:00,0,2017/6/12 11:40:00,2017/6/12 14:40:00,0
2017/6/12 15:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 15:00:00,2017/6/12 14:00:00,2017/6/12 15:00:00,0,2017/6/12 14:00:00,2017/6/12 15:00:00,0,2017/6/12 12:00:00,2017/6/12 15:00:00,0
2017/6/12 15:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 15:10:00,2017/6/12 15:00:00,2017/6/12 15:10:00,0,2017/6/12 14:10:00,2017/6/12 15:10:00,0,2017/6/12 12:10:00,2017/6/12 15:10:00,0
2017/6/12 15:26:09,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 15:20:00,2017/6/12 15:00:00,2017/6/12 15:20:00,0,2017/6/12 14:20:00,2017/6/12 15:20:00,0,2017/6/12 12:20:00,2017/6/12 15:20:00,0
2017/6/12 15:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 15:40:00,2017/6/12 15:00:00,2017/6/12 15:40:00,0,2017/6/12 14:40:00,2017/6/12 15:40:00,0,2017/6/12 12:40:00,2017/6/12 15:40:00,0
2017/6/12 15:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 15:50:00,2017/6/12 15:00:00,2017/6/12 15:50:00,0,2017/6/12 14:50:00,2017/6/12 15:50:00,0,2017/6/12 12:50:00,2017/6/12 15:50:00,0
2017/6/12 16:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 15:50:00,2017/6/12 15:00:00,2017/6/12 15:50:00,0,2017/6/12 14:50:00,2017/6/12 15:50:00,0,2017/6/12 12:50:00,2017/6/12 15:50:00,0
2017/6/12 16:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 16:10:00,2017/6/12 16:00:00,2017/6/12 16:10:00,0,2017/6/12 15:10:00,2017/6/12 16:10:00,0,2017/6/12 13:10:00,2017/6/12 16:10:00,0
2017/6/12 16:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 16:20:00,2017/6/12 16:00:00,2017/6/12 16:20:00,0,2017/6/12 15:20:00,2017/6/12 16:20:00,0,2017/6/12 13:20:00,2017/6/12 16:20:00,0
2017/6/12 16:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 16:30:00,2017/6/12 16:00:00,2017/6/12 16:30:00,0,2017/6/12 15:30:00,2017/6/12 16:30:00,0,2017/6/12 13:30:00,2017/6/12 16:30:00,0
2017/6/12 16:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 16:30:00,2017/6/12 16:00:00,2017/6/12 16:30:00,0,2017/6/12 15:30:00,2017/6/12 16:30:00,0,2017/6/12 13:30:00,2017/6/12 16:30:00,0
2017/6/12 16:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 16:50:00,2017/6/12 16:00:00,2017/6/12 16:50:00,0,2017/6/12 15:50:00,2017/6/12 16:50:00,0,2017/6/12 13:50:00,2017/6/12 16:50:00,0
2017/6/12 17:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 17:00:00,2017/6/12 16:00:00,2017/6/12 17:00:00,0,2017/6/12 16:00:00,2017/6/12 17:00:00,0,2017/6/12 14:00:00,2017/6/12 17:00:00,0
2017/6/12 17:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 17:10:00,2017/6/12 17:00:00,2017/6/12 17:10:00,0,2017/6/12 16:10:00,2017/6/12 17:10:00,0,2017/6/12 14:10:00,2017/6/12 17:10:00,0
2017/6/12 17:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 17:10:00,2017/6/12 17:00:00,2017/6/12 17:10:00,0,2017/6/12 16:10:00,2017/6/12 17:10:00,0,2017/6/12 14:10:00,2017/6/12 17:10:00,0
2017/6/12 17:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 17:30:00,2017/6/12 17:00:00,2017/6/12 17:30:00,0,2017/6/12 16:30:00,2017/6/12 17:30:00,0,2017/6/12 14:30:00,2017/6/12 17:30:00,0
2017/6/12 17:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 17:40:00,2017/6/12 17:00:00,2017/6/12 17:40:00,0,2017/6/12 16:40:00,2017/6/12 17:40:00,0,2017/6/12 14:40:00,2017/6/12 17:40:00,0
2017/6/12 17:56:06,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 17:40:00,2017/6/12 17:00:00,2017/6/12 17:40:00,0,2017/6/12 16:40:00,2017/6/12 17:40:00,0,2017/6/12 14:40:00,2017/6/12 17:40:00,0
2017/6/12 18:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 17:50:00,2017/6/12 17:00:00,2017/6/12 17:50:00,0,2017/6/12 16:50:00,2017/6/12 17:50:00,0,2017/6/12 14:50:00,2017/6/12 17:50:00,0
2017/6/12 18:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 18:10:00,2017/6/12 18:00:00,2017/6/12 18:10:00,0,2017/6/12 17:10:00,2017/6/12 18:10:00,0,2017/6/12 15:10:00,2017/6/12 18:10:00,0
2017/6/12 18:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 18:20:00,2017/6/12 18:00:00,2017/6/12 18:20:00,0,2017/6/12 17:20:00,2017/6/12 18:20:00,0,2017/6/12 15:20:00,2017/6/12 18:20:00,0
2017/6/12 18:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 18:40:00,2017/6/12 18:00:00,2017/6/12 18:40:00,0,2017/6/12 17:40:00,2017/6/12 18:40:00,0,2017/6/12 15:40:00,2017/6/12 18:40:00,0
2017/6/12 18:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 18:50:00,2017/6/12 18:00:00,2017/6/12 18:50:00,0,2017/6/12 17:50:00,2017/6/12 18:50:00,0,2017/6/12 15:50:00,2017/6/12 18:50:00,0
2017/6/12 19:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 18:50:00,2017/6/12 18:00:00,2017/6/12 18:50:00,0,2017/6/12 17:50:00,2017/6/12 18:50:00,0,2017/6/12 15:50:00,2017/6/12 18:50:00,0
2017/6/12 19:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 19:00:00,2017/6/12 18:00:00,2017/6/12 19:00:00,0,2017/6/12 18:00:00,2017/6/12 19:00:00,0,2017/6/12 16:00:00,2017/6/12 19:00:00,0
2017/6/12 19:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 19:20:00,2017/6/12 19:00:00,2017/6/12 19:20:00,0,2017/6/12 18:20:00,2017/6/12 19:20:00,0,2017/6/12 16:20:00,2017/6/12 19:20:00,0
2017/6/12 19:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 19:20:00,2017/6/12 19:00:00,2017/6/12 19:20:00,0,2017/6/12 18:20:00,2017/6/12 19:20:00,0,2017/6/12 16:20:00,2017/6/12 19:20:00,0
2017/6/12 19:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 19:30:00,2017/6/12 19:00:00,2017/6/12 19:30:00,0,2017/6/12 18:30:00,2017/6/12 19:30:00,0,2017/6/12 16:30:00,2017/6/12 19:30:00,0
2017/6/12 19:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 19:40:00,2017/6/12 19:00:00,2017/6/12 19:40:00,0,2017/6/12 18:40:00,2017/6/12 19:40:00,0,2017/6/12 16:40:00,2017/6/12 19:40:00,0
2017/6/12 20:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 19:50:00,2017/6/12 19:00:00,2017/6/12 19:50:00,0,2017/6/12 18:50:00,2017/6/12 19:50:00,0,2017/6/12 16:50:00,2017/6/12 19:50:00,0
2017/6/12 20:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 20:10:00,2017/6/12 20:00:00,2017/6/12 20:10:00,0,2017/6/12 19:10:00,2017/6/12 20:10:00,0,2017/6/12 17:10:00,2017/6/12 20:10:00,0
2017/6/12 20:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 20:10:00,2017/6/12 20:00:00,2017/6/12 20:10:00,0,2017/6/12 19:10:00,2017/6/12 20:10:00,0,2017/6/12 17:10:00,2017/6/12 20:10:00,0
2017/6/12 20:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/12 20:30:00,2017/6/12 20:00:00,2017/6/12 20:30:00,0,2017/6/12 19:30:00,2017/6/12 20:30:00,0,2017/6/12 17:30:00,2017/6/12 20:30:00,0
